Instance,#Args,#Attacks,AVG DEG,MED DEG,AVG IN,MED IN,AVG OUT,MED OUT
A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02.tgf,577,321302,1113.6984402079722,1136.0,556.8492201039861,568.0,556.8492201039861,569.0
Small-result-b65.tgf,71,896,25.239436619718308,16.0,12.619718309859154,8.0,12.619718309859154,8.0
C-1-BA_60_60_2.tgf,61,97,3.180327868852459,2.0,1.5901639344262295,1.0,1.5901639344262295,1.0
A-4-grd_7891_3_9.tgf,7891,934806,236.92966670890888,236.0,118.46483335445444,118.0,118.46483335445444,118.0
Small-result-b81.tgf,22,169,15.363636363636363,10.0,7.681818181818182,5.0,7.681818181818182,7.0
Small-result-b20.tgf,23,128,11.130434782608695,16.0,5.565217391304348,8.0,5.565217391304348,8.0
C-1-admbuster_8000.tgf,8000,11998,2.9995,2.0,1.49975,1.0,1.49975,1.0
Small-result-b17.tgf,14,77,11.0,11.0,5.5,5.5,5.5,7.0
Small-result-b97.tgf,85,1860,43.76470588235294,36.0,21.88235294117647,18.0,21.88235294117647,22.0
T-2-afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,457,198259,867.6542669584245,878.0,433.82713347921225,439.0,433.82713347921225,454.0
Small-result-b16.tgf,6,15,5.0,5.0,2.5,2.5,2.5,3.0
C-1-BA_80_20_4.tgf,81,97,2.3950617283950617,2.0,1.1975308641975309,1.0,1.1975308641975309,1.0
T-1-afinput_exp_acyclic_indvary1_step5_batch_yyy10.tgf,39,270,13.846153846153847,16.0,6.923076923076923,8.0,6.923076923076923,0.0
A-1-admbuster_1000.tgf,1000,1498,2.996,2.0,1.498,1.0,1.498,1.0
A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09.tgf,41,543,26.48780487804878,26.0,13.24390243902439,13.0,13.24390243902439,11.0
Medium-result-b1.tgf,438,77717,354.87214611872145,358.0,177.43607305936072,179.0,177.43607305936072,171.0
Small-result-b3.tgf,11,32,5.818181818181818,8.0,2.909090909090909,4.0,2.909090909090909,4.0
T-1-grd_1222_5_4.tgf,1222,37401,61.212765957446805,62.0,30.606382978723403,31.0,30.606382978723403,30.0
Small-result-b80.tgf,25,283,22.64,16.0,11.32,8.0,11.32,10.0
B-2-stb_291_2.tgf,291,3361,23.099656357388316,24.0,11.549828178694158,12.0,11.549828178694158,11.0
C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01.tgf,834,672442,1612.5707434052758,1646.0,806.2853717026379,823.0,806.2853717026379,820.0
B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08.tgf,41,216,10.536585365853659,6.0,5.2682926829268295,3.0,5.2682926829268295,0.0
Small-result-b98.tgf,85,2100,49.411764705882355,40.0,24.705882352941178,20.0,24.705882352941178,22.0
A-1-ER_100_100_1.tgf,102,5094,99.88235294117646,100.0,49.94117647058823,50.0,49.94117647058823,50.0
Medium-result-b2.tgf,558,129848,465.40501792114696,488.0,232.70250896057348,244.0,232.70250896057348,287.0
A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,1922.406342913776,1966.0,961.203171456888,983.0,961.203171456888,992.0
A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,273,507,3.7142857142857144,2.0,1.8571428571428572,1.0,1.8571428571428572,1.0
Small-result-b21.tgf,23,128,11.130434782608695,16.0,5.565217391304348,8.0,5.565217391304348,8.0
n320p5q2_n.tgf,320,30406,190.0375,190.0,95.01875,95.0,95.01875,94.0
Small-result-b82.tgf,25,272,21.76,16.0,10.88,8.0,10.88,10.0
Small-result-b66.tgf,67,480,14.328358208955224,8.0,7.164179104477612,4.0,7.164179104477612,4.0
A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,619,373513,1206.827140549273,1216.0,603.4135702746365,608.0,603.4135702746365,615.0
T-1-stb_192_170.tgf,192,1773,18.46875,20.0,9.234375,10.0,9.234375,9.0
Small-result-b29.tgf,16,27,3.375,2.0,1.6875,1.0,1.6875,1.0
Small-result-b79.tgf,25,311,24.88,20.0,12.44,10.0,12.44,10.0
Small-result-b77.tgf,25,296,23.68,20.0,11.84,10.0,11.84,10.0
Small-result-b74.tgf,64,125,3.90625,2.0,1.953125,1.0,1.953125,1.0
B-2-stb_410_118.tgf,410,3720,18.146341463414632,18.0,9.073170731707316,9.0,9.073170731707316,9.0
A-1-BA_120_30_3.tgf,121,157,2.5950413223140494,2.0,1.2975206611570247,1.0,1.2975206611570247,1.0
B-2-stb_625_161.tgf,625,2753,8.8096,8.0,4.4048,4.0,4.4048,4.0
Small-result-b5.tgf,47,512,21.78723404255319,32.0,10.893617021276595,16.0,10.893617021276595,16.0
Small-result-b40.tgf,15,96,12.8,16.0,6.4,8.0,6.4,8.0
A-3-grd_8034_1_2.tgf,8034,323193,80.45631067961165,80.0,40.228155339805824,40.0,40.228155339805824,40.0
C-1-BA_120_20_5.tgf,121,145,2.396694214876033,2.0,1.1983471074380165,1.0,1.1983471074380165,1.0
C-1-grd_8034_1_2.tgf,8034,323193,80.45631067961165,80.0,40.228155339805824,40.0,40.228155339805824,40.0
T-1-BA_80_30_3.tgf,81,105,2.5925925925925926,2.0,1.2962962962962963,1.0,1.2962962962962963,1.0
Small-result-b45.tgf,25,156,12.48,16.0,6.24,8.0,6.24,10.0
C-1-bluestar-or-us.gml.20.tgf,24,29,2.4166666666666665,2.0,1.2083333333333333,1.0,1.2083333333333333,1.0
A-2-admbuster_10000.tgf,10000,14998,2.9996,2.0,1.4998,1.0,1.4998,1.0
Small-result-b104.tgf,78,1218,31.23076923076923,24.0,15.615384615384615,12.0,15.615384615384615,15.0
A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20.tgf,16,30,3.75,3.0,1.875,1.5,1.875,2.0
Small-result-b100.tgf,78,990,25.384615384615383,20.0,12.692307692307692,10.0,12.692307692307692,0.0
Small-result-b62.tgf,32,515,32.1875,34.0,16.09375,17.0,16.09375,17.0
Small-result-b48.tgf,23,164,14.26086956521739,14.0,7.130434782608695,7.0,7.130434782608695,8.0
B-3-stb_327_100.tgf,327,3160,19.327217125382262,20.0,9.663608562691131,10.0,9.663608562691131,9.0
Small-result-b12.tgf,30,240,16.0,16.0,8.0,8.0,8.0,15.0
A-2-afinput_exp_cycles_depvary_step4_batch_yyy01.tgf,443,184836,834.4740406320542,852.0,417.2370203160271,426.0,417.2370203160271,435.0
Small-result-b91.tgf,99,2064,41.696969696969695,56.0,20.848484848484848,28.0,20.848484848484848,36.0
Small-result-b73.tgf,64,123,3.84375,2.0,1.921875,1.0,1.921875,1.0
A-1-BA_200_10_5.tgf,201,221,2.199004975124378,2.0,1.099502487562189,1.0,1.099502487562189,1.0
Small-result-b31.tgf,16,30,3.75,2.0,1.875,1.0,1.875,1.0
B-1-BA_40_30_3.tgf,41,53,2.5853658536585367,2.0,1.2926829268292683,1.0,1.2926829268292683,1.0
A-2-stb_547_485.tgf,547,3440,12.577696526508227,12.0,6.288848263254113,6.0,6.288848263254113,6.0
n160p5q2_ve.tgf,160,7626,95.325,96.0,47.6625,48.0,47.6625,47.0
Small-result-b107.tgf,78,1401,35.92307692307692,26.0,17.96153846153846,13.0,17.96153846153846,15.0
A-1-admbuster_4000.tgf,4000,5998,2.999,2.0,1.4995,1.0,1.4995,1.0
Small-result-b76.tgf,43,656,30.511627906976745,24.0,15.255813953488373,12.0,15.255813953488373,12.0
n128p5q2_ve.tgf,128,4737,74.015625,74.0,37.0078125,37.0,37.0078125,37.0
A-2-grd_3908_2_1.tgf,3908,152608,78.10030706243603,78.0,39.050153531218015,39.0,39.050153531218015,39.0
Small-result-b106.tgf,78,1113,28.53846153846154,22.0,14.26923076923077,11.0,14.26923076923077,7.5
A-2-stb_422_250.tgf,422,4680,22.180094786729857,22.0,11.090047393364928,11.0,11.090047393364928,11.0
n192p5q2_ve.tgf,192,11061,115.21875,114.0,57.609375,57.0,57.609375,57.0
T-3-afinput_exp_cycles_indvary1_step2_batch_yyy01.tgf,619,373513,1206.827140549273,1216.0,603.4135702746365,608.0,603.4135702746365,615.0
Medium-result-b25.tgf,519,137880,531.3294797687861,484.0,265.66473988439304,242.0,265.66473988439304,264.0
T-1-admbuster_1000.tgf,1000,1498,2.996,2.0,1.498,1.0,1.498,1.0
n100p5q2.tgf,100,3059,61.18,62.0,30.59,31.0,30.59,31.0
T-1-admbuster_2000.tgf,2000,2998,2.998,2.0,1.499,1.0,1.499,1.0
Small-result-b6.tgf,95,2048,43.11578947368421,64.0,21.557894736842105,32.0,21.557894736842105,32.0
B-3-WS_300_16_70_30.tgf,300,2400,16.0,16.0,8.0,8.0,8.0,8.0
B-1-BA_40_60_2.tgf,41,65,3.1707317073170733,2.0,1.5853658536585367,1.0,1.5853658536585367,1.0
T-1-afinput_exp_acyclic_indvary1_step3_batch_yyy03.tgf,79,4114,104.15189873417721,126.0,52.075949367088604,63.0,52.075949367088604,62.0
Small-result-b63.tgf,32,536,33.5,34.0,16.75,17.0,16.75,17.0
A-2-BA_180_20_1.tgf,181,217,2.3977900552486187,2.0,1.1988950276243093,1.0,1.1988950276243093,1.0
B-3-stb_696_412.tgf,696,3395,9.755747126436782,10.0,4.877873563218391,5.0,4.877873563218391,5.0
Small-result-b64.tgf,32,487,30.4375,30.0,15.21875,15.0,15.21875,17.0
T-1-stb_280_229.tgf,280,1213,8.664285714285715,8.0,4.332142857142857,4.0,4.332142857142857,4.0
Small-result-b49.tgf,55,576,20.945454545454545,16.0,10.472727272727273,8.0,10.472727272727273,0.0
B-1-grd_1948_5_1.tgf,1948,94841,97.37268993839835,96.0,48.686344969199176,48.0,48.686344969199176,48.0
B-1-BA_100_20_1.tgf,101,121,2.396039603960396,2.0,1.198019801980198,1.0,1.198019801980198,1.0
Small-result-b78.tgf,25,296,23.68,20.0,11.84,10.0,11.84,10.0
T-1-admbuster_4000.tgf,4000,5998,2.999,2.0,1.4995,1.0,1.4995,1.0
T-1-admbuster_6000.tgf,6000,8998,2.9993333333333334,2.0,1.4996666666666667,1.0,1.4996666666666667,1.0
