Instance,#Args,#Attacks,AVG DEG,MED DEG,AVG IN,MED IN,AVG OUT,MED OUT
be_5_8_10.tgf,11400,874104,153.3515789473684,140.0,76.6757894736842,70.0,76.6757894736842,70.0
be_6_6_9.tgf,22400,1724968,154.015,146.0,77.0075,73.0,77.0075,73.0
be_7_5_10.tgf,44400,3456931,155.7176126126126,148.0,77.8588063063063,74.0,77.8588063063063,74.0
be_5_2_9.tgf,11000,758960,137.99272727272728,140.0,68.99636363636364,70.0,68.99636363636364,70.0
e_8_2_8.tgf,76650,6133591,160.04151337247228,154.0,80.02075668623614,77.0,80.02075668623614,77.0
be_5_8_7.tgf,11250,871496,154.93262222222222,144.0,77.46631111111111,72.0,77.46631111111111,72.0
be_7_2_6.tgf,44100,3135579,142.2031292517007,144.0,71.10156462585034,72.0,71.10156462585034,72.0
be_6_6_6.tgf,22150,1724116,155.676388261851,148.0,77.8381941309255,74.0,77.8381941309255,74.0
e_10_2_10.tgf,307050,25066076,163.27032079465886,156.0,81.63516039732943,78.0,81.63516039732943,78.0
e_6_10_7.tgf,19050,1782573,187.1467716535433,168.0,93.57338582677166,84.0,93.57338582677166,84.0
b_6_2_8.tgf,25400,1601630,126.11259842519685,106.0,63.056299212598425,53.0,63.056299212598425,53.0
be_6_2_9.tgf,22400,1551388,138.5167857142857,140.0,69.25839285714285,70.0,69.25839285714285,69.0
b_6_6_10.tgf,25400,1803904,142.03968503937008,116.0,71.01984251968504,58.0,71.01984251968504,58.0
e_10_4_10.tgf,307050,27250070,177.49597785376974,164.0,88.74798892688487,82.0,88.74798892688487,82.0
be_7_4_10.tgf,44650,3353205,150.19955207166853,146.0,75.09977603583427,73.0,75.09977603583427,73.0
e_8_3_10.tgf,76650,6346464,165.59592954990217,158.0,82.79796477495108,79.0,82.79796477495108,79.0
be_8_9_10.tgf,88800,8046140,181.21936936936936,160.0,90.60968468468468,80.0,90.60968468468468,80.0
e_8_4_7.tgf,76650,6556876,171.0861317677756,160.0,85.5430658838878,80.0,85.5430658838878,80.0
b_7_2_10.tgf,51000,3254214,127.61623529411764,106.0,63.80811764705882,53.0,63.80811764705882,54.0
b_6_2_9.tgf,25400,1601686,126.11700787401575,106.0,63.05850393700788,53.0,63.05850393700788,53.0
be_5_10_7.tgf,11150,904308,162.2077130044843,148.0,81.10385650224215,74.0,81.10385650224215,74.0
be_5_6_8.tgf,11050,834109,150.9699547511312,146.0,75.4849773755656,73.0,75.4849773755656,73.0
e_6_8_8.tgf,19050,1717902,180.3571653543307,164.0,90.17858267716535,82.0,90.17858267716535,82.0
e_5_10_7.tgf,9450,854458,180.83767195767194,166.0,90.41883597883597,83.0,90.41883597883597,83.0
b_9_4_7.tgf,204600,14662083,143.32436950146626,116.0,71.66218475073313,58.0,71.66218475073313,58.0
be_9_5_10.tgf,178500,14560732,163.14545658263305,152.0,81.57272829131652,76.0,81.57272829131652,76.0
b_7_4_6.tgf,51000,3498315,137.18882352941176,112.0,68.59441176470588,56.0,68.59441176470588,56.0
b_9_10_8.tgf,204600,18546034,181.29065493646138,138.0,90.64532746823069,69.0,90.64532746823069,69.0
be_5_6_10.tgf,10600,817460,154.2377358490566,150.0,77.1188679245283,75.0,77.1188679245283,75.0
be_6_6_8.tgf,22350,1732975,155.07606263982103,146.0,77.53803131991052,73.0,77.53803131991052,73.0
e_7_8_6.tgf,38250,3573877,186.86938562091504,168.0,93.43469281045752,84.0,93.43469281045752,84.0
be_9_4_9.tgf,178800,14030100,156.93624161073825,148.0,78.46812080536913,74.0,78.46812080536913,74.0
e_9_10_7.tgf,153450,16187979,210.98701857282504,180.0,105.49350928641252,90.0,105.49350928641252,90.0
be_8_4_10.tgf,89700,6880055,153.40144927536232,146.0,76.70072463768116,73.0,76.70072463768116,73.0
be_7_10_6.tgf,45400,4013224,176.79400881057268,154.0,88.39700440528634,77.0,88.39700440528634,77.0
e_9_6_8.tgf,153450,14356129,187.1114890843923,168.0,93.55574454219615,84.0,93.55574454219615,84.0
be_5_6_9.tgf,11200,834694,149.0525,142.0,74.52625,71.0,74.52625,72.0
be_9_4_7.tgf,178500,13994341,156.79933893557424,150.0,78.39966946778712,75.0,78.39966946778712,74.0
e_8_4_9.tgf,76650,6562859,171.24224396607957,160.0,85.62112198303979,80.0,85.62112198303979,80.0
be_6_2_6.tgf,22400,1549608,138.35785714285714,140.0,69.17892857142857,70.0,69.17892857142857,69.0
be_7_10_10.tgf,44650,3976330,178.1110862262038,158.0,89.0555431131019,79.0,89.0555431131019,79.0
e_8_4_6.tgf,76650,6551736,170.9520156555773,160.0,85.47600782778865,80.0,85.47600782778865,80.0
b_8_1_10.tgf,102200,6318123,123.64232876712329,106.0,61.821164383561644,53.0,61.821164383561644,53.0
e_9_4_8.tgf,153450,13379775,174.386119257087,162.0,87.1930596285435,81.0,87.1930596285435,81.0
b_9_6_7.tgf,204600,15938942,155.80588465298143,122.0,77.90294232649072,61.0,77.90294232649072,61.0
b_7_3_10.tgf,51000,3370981,132.19533333333334,110.0,66.09766666666667,55.0,66.09766666666667,55.0
e_7_8_9.tgf,38250,3566413,186.4791111111111,168.0,93.23955555555555,84.0,93.23955555555555,84.0
b_7_8_7.tgf,51000,3973989,155.84270588235293,124.0,77.92135294117647,62.0,77.92135294117647,62.0
e_7_2_9.tgf,38250,3034374,158.66007843137254,154.0,79.33003921568627,77.0,79.33003921568627,77.0
e_5_10_8.tgf,9450,850344,179.96698412698413,164.0,89.98349206349206,82.0,89.98349206349206,82.0
be_6_2_10.tgf,22150,1547692,139.7464559819413,142.0,69.87322799097065,71.0,69.87322799097065,71.0
b_9_4_6.tgf,204600,14683563,143.53434017595308,116.0,71.76717008797654,58.0,71.76717008797654,58.0
be_5_8_6.tgf,11000,860848,156.51781818181817,150.0,78.25890909090909,75.0,78.25890909090909,74.0
b_10_8_10.tgf,409400,35798494,174.88272594040058,134.0,87.44136297020029,67.0,87.44136297020029,67.0
be_6_8_7.tgf,22350,1817879,162.67373601789708,150.0,81.33686800894854,75.0,81.33686800894854,75.0
be_8_2_8.tgf,89250,6359756,142.5155406162465,142.0,71.25777030812326,71.0,71.25777030812326,71.0
be_7_8_8.tgf,44500,3776685,169.73865168539325,154.0,84.86932584269663,77.0,84.86932584269663,77.0
e_5_6_9.tgf,9450,793826,168.00550264550265,158.0,84.00275132275132,79.0,84.00275132275132,79.0
b_6_9_10.tgf,25400,1952576,153.74614173228346,122.0,76.87307086614173,61.0,76.87307086614173,61.0
be_6_4_6.tgf,22150,1637558,147.86076749435665,144.0,73.93038374717833,72.0,73.93038374717833,72.0
be_7_4_7.tgf,45100,3364081,149.18319290465632,144.0,74.59159645232816,72.0,74.59159645232816,72.0
b_8_6_6.tgf,102200,7750361,151.67046966731897,120.0,75.83523483365948,60.0,75.83523483365948,60.0
be_6_8_6.tgf,22200,1813828,163.40792792792791,152.0,81.70396396396396,76.0,81.70396396396396,76.0
e_6_2_7.tgf,19050,1497017,157.16713910761155,154.0,78.58356955380577,77.0,78.58356955380577,77.0
e_9_2_7.tgf,153450,12391862,161.5100944933203,156.0,80.75504724666015,78.0,80.75504724666015,78.0
be_7_6_10.tgf,44300,3554214,160.46112866817157,150.0,80.23056433408578,75.0,80.23056433408578,75.0
be_5_10_9.tgf,11000,904675,164.48636363636365,152.0,82.24318181818182,76.0,82.24318181818182,76.0
be_6_8_9.tgf,22150,1807866,163.23846501128668,152.0,81.61923250564334,76.0,81.61923250564334,76.0
b_7_4_10.tgf,51000,3498608,137.2003137254902,112.0,68.6001568627451,56.0,68.6001568627451,56.0
b_8_4_9.tgf,102200,7185984,140.62590998043052,114.0,70.31295499021526,57.0,70.31295499021526,57.0
b_5_8_10.tgf,12600,904102,143.50825396825397,116.0,71.75412698412698,58.0,71.75412698412698,58.0
b_6_8_7.tgf,25400,1900402,149.6379527559055,120.0,74.81897637795275,60.0,74.81897637795275,60.0
e_5_6_10.tgf,9450,795495,168.35873015873017,158.0,84.17936507936508,79.0,84.17936507936508,79.0
b_7_10_9.tgf,51000,4205435,164.91901960784313,128.0,82.45950980392156,64.0,82.45950980392156,64.0
e_5_6_8.tgf,9450,797403,168.76253968253968,160.0,84.38126984126984,80.0,84.38126984126984,80.0
b_5_2_7.tgf,12600,785817,124.73285714285714,106.0,62.36642857142857,53.0,62.36642857142857,53.0
b_7_5_10.tgf,51000,3621033,142.00129411764706,114.0,71.00064705882353,57.0,71.00064705882353,58.0
e_10_3_10.tgf,307050,26161914,170.40816805080607,160.0,85.20408402540303,80.0,85.20408402540303,80.0
be_10_6_10.tgf,356950,31112287,174.32294158845778,156.0,87.16147079422889,78.0,87.16147079422889,78.0
b_6_8_9.tgf,25400,1902760,149.8236220472441,120.0,74.91181102362205,60.0,74.91181102362205,60.0
e_7_10_6.tgf,38250,3756598,196.4234248366013,174.0,98.21171241830065,87.0,98.21171241830065,86.0
e_9_8_8.tgf,153450,15282956,199.19134571521667,174.0,99.59567285760833,87.0,99.59567285760833,87.0
be_9_10_10.tgf,179650,17373105,193.4105761202338,164.0,96.7052880601169,82.0,96.7052880601169,82.0
b_7_2_9.tgf,51000,3256313,127.69854901960784,108.0,63.84927450980392,54.0,63.84927450980392,54.0
e_10_1_10.tgf,307050,23973716,156.15512782934377,152.0,78.07756391467188,76.0,78.07756391467188,76.0
be_9_6_8.tgf,178800,15121111,169.13994407158836,154.0,84.56997203579418,77.0,84.56997203579418,77.0
be_5_9_10.tgf,10650,868647,163.12619718309858,154.0,81.56309859154929,77.0,81.56309859154929,77.0
be_10_5_10.tgf,357500,29851927,167.0037874125874,154.0,83.5018937062937,77.0,83.5018937062937,77.0
e_8_5_10.tgf,76650,6769965,176.64618395303327,162.0,88.32309197651664,81.0,88.32309197651664,81.0
b_8_10_9.tgf,102200,8827138,172.74242661448142,134.0,86.37121330724071,67.0,86.37121330724071,67.0
e_6_4_8.tgf,19050,1573841,165.23265091863516,158.0,82.61632545931758,79.0,82.61632545931758,79.0
b_7_6_6.tgf,51000,3733509,146.41211764705884,118.0,73.20605882352942,59.0,73.20605882352942,59.0
b_6_4_7.tgf,25400,1701126,133.94692913385828,110.0,66.97346456692914,55.0,66.97346456692914,55.0
b_5_10_9.tgf,12600,952497,151.19,122.0,75.595,61.0,75.595,61.0
e_9_4_7.tgf,153450,13377933,174.36211143695016,162.0,87.18105571847508,81.0,87.18105571847508,81.0
b_8_4_7.tgf,102200,7171140,140.33542074363993,114.0,70.16771037181996,57.0,70.16771037181996,57.0
b_7_10_7.tgf,51000,4215261,165.30435294117646,130.0,82.65217647058823,65.0,82.65217647058823,65.0
be_5_2_8.tgf,10850,757105,139.55852534562212,142.0,69.77926267281106,71.0,69.77926267281106,71.0
e_9_2_9.tgf,153450,12406882,161.70585858585858,156.0,80.85292929292929,78.0,80.85292929292929,78.0
b_9_1_10.tgf,204600,12735446,124.49116324535679,106.0,62.245581622678394,53.0,62.245581622678394,53.0
e_5_4_6.tgf,9450,764210,161.73756613756615,156.0,80.86878306878307,78.0,80.86878306878307,78.0
b_5_4_10.tgf,12600,827372,131.32888888888888,110.0,65.66444444444444,55.0,65.66444444444444,55.0
b_9_10_10.tgf,204600,18489800,180.74095796676443,138.0,90.37047898338221,69.0,90.37047898338221,69.0
e_6_2_9.tgf,19050,1497337,157.2007349081365,154.0,78.60036745406825,77.0,78.60036745406825,77.0
e_5_4_9.tgf,9450,764465,161.79153439153438,156.0,80.89576719576719,78.0,80.89576719576719,78.0
e_5_2_7.tgf,9450,734575,155.46560846560845,152.0,77.73280423280423,76.0,77.73280423280423,76.0
b_9_8_9.tgf,204600,17225062,168.3779276637341,130.0,84.18896383186706,65.0,84.18896383186706,65.0
b_9_2_10.tgf,204600,13379112,130.78310850439883,108.0,65.39155425219941,54.0,65.39155425219941,54.0
e_10_10_10.tgf,307050,33660307,219.24967920534115,184.0,109.62483960267058,92.0,109.62483960267058,92.0
e_6_9_10.tgf,19050,1754498,184.1992650918635,166.0,92.09963254593175,83.0,92.09963254593175,83.0
b_5_4_7.tgf,12600,824894,130.93555555555557,110.0,65.46777777777778,55.0,65.46777777777778,55.0
b_8_2_6.tgf,102200,6601697,129.19172211350295,108.0,64.59586105675147,54.0,64.59586105675147,54.0
e_5_9_10.tgf,9450,837680,177.2867724867725,164.0,88.64338624338625,82.0,88.64338624338625,82.0
be_5_4_7.tgf,11200,800338,142.9175,140.0,71.45875,70.0,71.45875,70.0
e_6_4_6.tgf,19050,1574097,165.25952755905513,158.0,82.62976377952756,79.0,82.62976377952756,79.0
b_9_3_10.tgf,204600,14030475,137.15029325513197,112.0,68.57514662756599,56.0,68.57514662756599,56.0
e_6_5_10.tgf,19050,1611666,169.20377952755905,160.0,84.60188976377952,80.0,84.60188976377952,80.0
b_5_8_6.tgf,12600,909060,144.2952380952381,118.0,72.14761904761905,59.0,72.14761904761905,59.0
be_6_10_6.tgf,21800,1899145,174.23348623853212,158.0,87.11674311926606,79.0,87.11674311926606,79.0
b_8_5_10.tgf,102200,7443234,145.660156555773,118.0,72.8300782778865,59.0,72.8300782778865,59.0
e_9_8_7.tgf,153450,15292084,199.31031606386446,174.0,99.65515803193223,87.0,99.65515803193223,87.0
be_7_2_9.tgf,44050,3136221,142.39368898978432,144.0,71.19684449489216,72.0,71.19684449489216,72.0
b_9_2_9.tgf,204600,13387851,130.86853372434018,108.0,65.43426686217009,54.0,65.43426686217009,54.0
be_9_8_6.tgf,178100,16225210,182.20336889387985,160.0,91.10168444693993,80.0,91.10168444693993,80.0
b_8_4_8.tgf,102200,7166014,140.23510763209393,114.0,70.11755381604696,57.0,70.11755381604696,57.0
e_6_6_7.tgf,19050,1644815,172.68398950131234,162.0,86.34199475065617,81.0,86.34199475065617,81.0
b_8_6_9.tgf,102200,7738334,151.43510763209395,120.0,75.71755381604697,60.0,75.71755381604697,60.0
be_5_8_8.tgf,10900,866112,158.91963302752293,150.0,79.45981651376147,75.0,79.45981651376147,75.0
b_9_4_10.tgf,204600,14660835,143.31217008797654,116.0,71.65608504398827,58.0,71.65608504398827,58.0
b_5_4_8.tgf,12600,825942,131.10190476190476,110.0,65.55095238095238,55.0,65.55095238095238,55.0
e_9_10_9.tgf,153450,16226516,211.48929292929293,180.0,105.74464646464646,90.0,105.74464646464646,90.0
b_8_10_10.tgf,102200,8840064,172.99538160469666,134.0,86.49769080234833,67.0,86.49769080234833,67.0
be_8_1_10.tgf,89300,6119157,137.04718924972005,140.0,68.52359462486002,70.0,68.52359462486002,70.0
e_6_8_7.tgf,19050,1724091,181.00692913385828,166.0,90.50346456692914,83.0,90.50346456692914,83.0
e_9_8_9.tgf,153450,15293880,199.33372434017596,174.0,99.66686217008798,87.0,99.66686217008798,87.0
b_6_5_10.tgf,25400,1755565,138.23346456692914,114.0,69.11673228346457,57.0,69.11673228346457,57.0
b_8_8_8.tgf,102200,8284156,162.11655577299413,126.0,81.05827788649707,63.0,81.05827788649707,63.0
b_8_9_10.tgf,102200,8561570,167.5454011741683,130.0,83.77270058708415,65.0,83.77270058708415,65.0
b_5_9_10.tgf,12600,922947,146.49952380952382,118.0,73.24976190476191,59.0,73.24976190476191,59.0
e_8_9_10.tgf,76650,7626597,198.99796477495107,174.0,99.49898238747554,87.0,99.49898238747554,87.0
be_10_1_10.tgf,357700,24802843,138.6795806541795,140.0,69.33979032708974,70.0,69.33979032708974,70.0
b_6_4_10.tgf,25400,1703518,134.13527559055117,110.0,67.06763779527559,55.0,67.06763779527559,55.0
e_9_6_6.tgf,153450,14348533,187.012486151841,168.0,93.5062430759205,84.0,93.5062430759205,84.0
e_6_4_7.tgf,19050,1569543,164.78141732283464,158.0,82.39070866141732,79.0,82.39070866141732,79.0
b_7_2_6.tgf,51000,3252939,127.56623529411765,108.0,63.78311764705882,54.0,63.78311764705882,54.0
be_7_3_10.tgf,44850,3252781,145.05154960981048,142.0,72.52577480490524,71.0,72.52577480490524,71.0
b_7_6_7.tgf,51000,3734716,146.45945098039215,118.0,73.22972549019607,59.0,73.22972549019607,59.0
e_6_4_9.tgf,19050,1575959,165.45501312335958,158.0,82.72750656167979,79.0,82.72750656167979,79.0
be_6_9_10.tgf,22100,1855474,167.91619909502262,154.0,83.95809954751131,77.0,83.95809954751131,77.0
e_7_4_8.tgf,38250,3208354,167.75707189542484,158.0,83.87853594771242,79.0,83.87853594771242,79.0
be_8_8_7.tgf,89700,7828362,174.54541806020066,156.0,87.27270903010033,78.0,87.27270903010033,78.0
be_6_8_10.tgf,21950,1800451,164.05020501138952,152.0,82.02510250569476,76.0,82.02510250569476,76.0
b_8_6_10.tgf,102200,7707621,150.83407045009784,120.0,75.41703522504892,60.0,75.41703522504892,60.0
be_6_5_10.tgf,22050,1674539,151.88562358276644,146.0,75.94281179138322,73.0,75.94281179138322,73.0
be_7_6_9.tgf,44800,3576173,159.65058035714284,148.0,79.82529017857142,74.0,79.82529017857142,74.0
b_10_4_10.tgf,409400,30026007,146.68298485588667,118.0,73.34149242794334,59.0,73.34149242794334,59.0
b_6_8_6.tgf,25400,1899433,149.56165354330707,120.0,74.78082677165354,60.0,74.78082677165354,60.0
b_6_2_6.tgf,25400,1599439,125.94007874015747,106.0,62.97003937007874,53.0,62.97003937007874,53.0
be_7_8_10.tgf,44150,3759441,170.30310305775765,156.0,85.15155152887883,78.0,85.15155152887883,78.0
e_7_6_9.tgf,38250,3393677,177.44716339869282,164.0,88.72358169934641,82.0,88.72358169934641,82.0
b_6_6_8.tgf,25400,1803753,142.02779527559056,116.0,71.01389763779528,58.0,71.01389763779528,58.0
b_7_8_9.tgf,51000,3977758,155.99050980392155,124.0,77.99525490196078,62.0,77.99525490196078,62.0
e_9_7_10.tgf,153450,14834481,193.346119257087,172.0,96.6730596285435,86.0,96.6730596285435,86.0
b_7_8_10.tgf,51000,3981828,156.15011764705883,124.0,78.07505882352942,62.0,78.07505882352942,62.0
be_9_8_10.tgf,179050,16260804,181.6342250767942,160.0,90.8171125383971,80.0,90.8171125383971,80.0
b_9_8_7.tgf,204600,17227808,168.40477028347996,130.0,84.20238514173998,65.0,84.20238514173998,65.0
be_9_10_8.tgf,178850,17374958,194.29642717360917,166.0,97.14821358680459,83.0,97.14821358680459,83.0
e_6_2_10.tgf,19050,1494790,156.93333333333334,154.0,78.46666666666667,77.0,78.46666666666667,76.0
e_10_6_10.tgf,307050,29396105,191.47438527927048,170.0,95.73719263963524,85.0,95.73719263963524,85.0
e_10_5_10.tgf,307050,28324742,184.49595831297833,166.0,92.24797915648917,83.0,92.24797915648917,83.0
be_6_6_10.tgf,22700,1731675,152.5704845814978,142.0,76.2852422907489,71.0,76.2852422907489,71.0
be_10_3_10.tgf,358400,27360853,152.68333147321428,146.0,76.34166573660714,73.0,76.34166573660714,73.0
e_8_7_10.tgf,76650,7178018,187.29335942596217,168.0,93.64667971298108,84.0,93.64667971298108,84.0
b_6_7_10.tgf,25400,1853697,145.9603937007874,118.0,72.9801968503937,59.0,72.9801968503937,59.0
b_8_4_10.tgf,102200,7166990,140.2542074363992,114.0,70.1271037181996,57.0,70.1271037181996,57.0
e_6_8_10.tgf,19050,1725119,181.11485564304462,166.0,90.55742782152231,83.0,90.55742782152231,82.5
b_9_2_6.tgf,204600,13381472,130.8061779081134,108.0,65.4030889540567,54.0,65.4030889540567,54.0
be_5_6_7.tgf,11100,832432,149.98774774774776,144.0,74.99387387387388,72.0,74.99387387387388,72.0
e_8_2_6.tgf,76650,6140999,160.23480756686237,154.0,80.11740378343119,77.0,80.11740378343119,77.0
be_8_4_8.tgf,89450,6864505,153.4825041922862,146.0,76.7412520961431,73.0,76.7412520961431,73.0
e_6_8_9.tgf,19050,1723304,180.92430446194226,166.0,90.46215223097113,83.0,90.46215223097113,83.0
e_7_8_10.tgf,38250,3573286,186.83848366013072,168.0,93.41924183006536,84.0,93.41924183006536,84.0
b_6_6_7.tgf,25400,1792073,141.10811023622048,116.0,70.55405511811024,58.0,70.55405511811024,57.0
b_9_9_10.tgf,204600,17899251,174.9682404692082,134.0,87.4841202346041,67.0,87.4841202346041,67.0
b_5_6_8.tgf,12600,862505,136.90555555555557,114.0,68.45277777777778,57.0,68.45277777777778,56.0
e_5_4_7.tgf,9450,767019,162.3320634920635,156.0,81.16603174603175,78.0,81.16603174603175,78.0
b_8_2_9.tgf,102200,6599710,129.1528375733855,108.0,64.57641878669276,54.0,64.57641878669276,54.0
e_5_8_6.tgf,9450,824582,174.514708994709,162.0,87.2573544973545,81.0,87.2573544973545,81.0
be_8_10_8.tgf,88800,8247317,185.7503828828829,162.0,92.87519144144144,81.0,92.87519144144144,81.0
b_7_7_10.tgf,51000,3856631,151.240431372549,120.0,75.6202156862745,60.0,75.6202156862745,60.0
be_9_4_10.tgf,179250,14044371,156.70148953974896,148.0,78.35074476987448,74.0,78.35074476987448,74.0
be_5_3_10.tgf,11050,779061,141.00651583710408,140.0,70.50325791855204,70.0,70.50325791855204,70.0
be_9_6_6.tgf,180100,15157966,168.3283287062743,152.0,84.16416435313715,76.0,84.16416435313715,76.0
e_5_1_10.tgf,9450,719253,152.22285714285715,150.0,76.11142857142858,75.0,76.11142857142858,75.0
be_5_10_6.tgf,11150,904993,162.33058295964125,150.0,81.16529147982062,75.0,81.16529147982062,74.0
e_9_2_10.tgf,153450,12405164,161.6834669273379,156.0,80.84173346366894,78.0,80.84173346366894,78.0
be_5_4_8.tgf,10950,792517,144.75196347031962,144.0,72.37598173515981,72.0,72.37598173515981,72.0
b_6_4_9.tgf,25400,1702324,134.04125984251968,110.0,67.02062992125984,55.0,67.02062992125984,55.0
e_9_8_6.tgf,153450,15281171,199.16808080808082,174.0,99.58404040404041,87.0,99.58404040404041,87.0
e_8_10_7.tgf,76650,7799023,203.4970123939987,176.0,101.74850619699934,88.0,101.74850619699934,88.0
be_5_10_10.tgf,11150,904031,162.1580269058296,148.0,81.0790134529148,74.0,81.0790134529148,74.0
be_8_10_9.tgf,89600,8319344,185.69964285714286,160.0,92.84982142857143,80.0,92.84982142857143,80.0
be_7_2_10.tgf,44250,3140134,141.9269604519774,142.0,70.9634802259887,71.0,70.9634802259887,71.0
be_6_10_8.tgf,22500,1921588,170.80782222222223,152.0,85.40391111111111,76.0,85.40391111111111,76.0
b_8_2_10.tgf,102200,6607953,129.31414872798433,108.0,64.65707436399217,54.0,64.65707436399217,54.0
b_7_9_10.tgf,51000,4105838,161.01325490196078,126.0,80.50662745098039,63.0,80.50662745098039,63.0
e_6_6_8.tgf,19050,1644045,172.6031496062992,160.0,86.3015748031496,80.0,86.3015748031496,80.0
be_7_2_8.tgf,44500,3146411,141.41173033707867,142.0,70.70586516853933,71.0,70.70586516853933,71.0
e_8_10_10.tgf,76650,7836770,204.4819308545336,178.0,102.2409654272668,89.0,102.2409654272668,88.0
b_7_4_8.tgf,51000,3501846,137.32729411764706,112.0,68.66364705882353,56.0,68.66364705882353,56.0
b_10_9_10.tgf,409400,37236217,181.9062872496336,138.0,90.9531436248168,69.0,90.9531436248168,69.0
b_9_10_7.tgf,204600,18516715,181.00405669599218,138.0,90.50202834799609,69.0,90.50202834799609,69.0
be_9_6_9.tgf,180900,15215737,168.22263128800444,152.0,84.11131564400222,76.0,84.11131564400222,76.0
b_5_2_10.tgf,12600,785260,124.64444444444445,106.0,62.32222222222222,53.0,62.32222222222222,53.0
be_10_4_10.tgf,356750,28597742,160.32371128241064,150.0,80.16185564120532,75.0,80.16185564120532,75.0
e_9_8_10.tgf,153450,15272915,199.06047572499185,174.0,99.53023786249592,87.0,99.53023786249592,87.0
e_7_10_10.tgf,38250,3760479,196.62635294117646,172.0,98.31317647058823,86.0,98.31317647058823,87.0
b_5_6_9.tgf,12600,864176,137.17079365079366,112.0,68.58539682539683,56.0,68.58539682539683,56.0
e_7_7_10.tgf,38250,3474228,181.65898039215685,166.0,90.82949019607842,83.0,90.82949019607842,83.0
be_9_4_8.tgf,179250,14033114,156.57588842398883,148.0,78.28794421199441,74.0,78.28794421199441,74.0
be_6_4_8.tgf,22750,1649907,145.04676923076923,140.0,72.52338461538461,70.0,72.52338461538461,70.0
e_8_8_8.tgf,76650,7388878,192.7952511415525,170.0,96.39762557077626,85.0,96.39762557077626,86.0
e_8_8_10.tgf,76650,7400934,193.1098238747554,172.0,96.5549119373777,86.0,96.5549119373777,86.0
b_8_7_10.tgf,102200,8003516,156.62457925636008,124.0,78.31228962818004,62.0,78.31228962818004,62.0
e_8_2_10.tgf,76650,6133817,160.04741030658838,154.0,80.02370515329419,77.0,80.02370515329419,77.0
b_9_2_7.tgf,204600,13376150,130.75415444770283,108.0,65.37707722385142,54.0,65.37707722385142,54.0
be_7_7_10.tgf,44750,3681968,164.55722905027932,152.0,82.27861452513966,76.0,82.27861452513966,76.0
